#{"env_id": "CrazyClimberNoFrameskip-v4", "t_start": 1537956200.2838085}
r,l,t
94900.0,4773,16840.122405
115800.0,4465,16865.882474
74800.0,3243,16884.659201
108800.0,5476,16916.304392
77300.0,4170,16940.338359
111300.0,4586,16966.856492
110000.0,3924,16989.549443
94900.0,4728,17017.037943
74700.0,3686,17038.208542
114700.0,4637,17065.058914
94400.0,3652,17086.201928
105400.0,4437,17111.958438
108900.0,3903,17134.516457
11000.0,5829,17169.74618
102900.0,3893,17192.289461
105500.0,5006,17221.192131
59300.0,2986,17238.473094
109400.0,3954,17261.404869
116800.0,4451,17287.142239
89600.0,4016,17310.356592
95200.0,3523,17330.73446
97300.0,4203,17354.959684
109400.0,4016,17378.319755
128300.0,4611,17405.024507
108100.0,4064,17428.719014
95300.0,3830,17450.894934
101800.0,4177,17475.034524
91000.0,4223,17499.383022
107900.0,3813,17521.48014
98000.0,3976,17544.318376
116700.0,5320,17575.2063
109700.0,5958,17609.786008
94500.0,3992,17632.826874
116500.0,4858,17661.725246
26400.0,4107,17685.540891
94500.0,3812,17707.637043
