#{"env_id": "GopherNoFrameskip-v4", "t_start": 1537853887.143833}
r,l,t
960.0,1002,6255.091575
2600.0,1890,6269.045649
1140.0,1204,6277.879445
720.0,1269,6287.270256
1300.0,1679,6299.935783
600.0,943,6307.130271
1400.0,1264,6316.799704
760.0,954,6323.967675
1580.0,1346,6334.115182
980.0,1159,6342.618413
1500.0,1566,6354.238341
1020.0,1390,6364.577059
2400.0,1971,6379.110497
780.0,1046,6386.79731
720.0,1079,6394.81065
1320.0,1216,6403.795296
880.0,1137,6412.12125
1540.0,1465,6422.934625
3000.0,1929,6437.238813
2900.0,1987,6451.932789
2460.0,1846,6465.536898
1500.0,1844,6479.308738
1020.0,973,6486.5001
2340.0,1655,6498.76127
1940.0,1431,6509.368911
1680.0,1928,6523.651789
860.0,1356,6533.610264
1460.0,1730,6546.372645
740.0,911,6553.097261
900.0,989,6560.38425
1100.0,1009,6567.86038
1260.0,1225,6576.960599
320.0,817,6583.01046
1100.0,1328,6593.159105
1820.0,1377,6603.508883
1120.0,1111,6611.812294
280.0,768,6617.479304
1240.0,1396,6627.90919
1060.0,1385,6638.465783
160.0,588,6642.836665
760.0,996,6650.270941
2000.0,1510,6661.738152
1060.0,1061,6669.737502
1320.0,1162,6678.458924
700.0,813,6684.609157
900.0,946,6691.897265
540.0,946,6699.080195
2440.0,1873,6713.054436
880.0,1197,6722.06041
740.0,969,6730.041727
2660.0,2056,6747.194754
1160.0,1647,6761.102306
640.0,1239,6771.504494
1900.0,1508,6784.068941
1260.0,1312,6795.060948
320.0,741,6801.342024
640.0,939,6809.252055
2180.0,1856,6824.849334
1100.0,1006,6833.343853
2340.0,1525,6846.165441
3160.0,2258,6865.1698
3720.0,2179,6883.455503
1320.0,1335,6894.780297
1280.0,1398,6906.532321
1940.0,1711,6920.799783
1100.0,1073,6929.726149
740.0,982,6937.935232
1680.0,1678,6952.223593
820.0,939,6960.05682
1160.0,1320,6971.108203
1640.0,1311,6982.144444
1060.0,967,6990.25678
1200.0,1156,6999.874401
2440.0,2162,7017.972462
1220.0,1333,7029.26985
860.0,1063,7038.191522
1740.0,1596,7051.623344
4280.0,2285,7070.989448
920.0,1064,7079.772864
880.0,948,7087.840534
1740.0,1350,7098.851311
1280.0,1382,7110.340672
2220.0,1574,7123.386906
1180.0,1244,7133.821775
2140.0,1568,7147.002315
1240.0,1007,7155.450806
1420.0,1145,7164.968045
2100.0,1745,7179.32348
1420.0,1445,7190.680727
1500.0,1358,7199.772163
2160.0,1550,7210.644127
1960.0,1373,7220.613572
1220.0,1298,7230.113072
1280.0,1222,7238.966134
1340.0,1194,7247.54071
1240.0,1102,7255.527402
1700.0,1317,7265.121888
1220.0,977,7272.761553
2040.0,1590,7285.807218
4720.0,2136,7303.492734
520.0,741,7309.756779
2440.0,1705,7323.849003
1320.0,1305,7334.492128
1540.0,1502,7346.275112
1080.0,1178,7356.254092
1500.0,1029,7365.176816
480.0,1128,7374.859695
240.0,584,7379.676296
600.0,1077,7388.659756
1340.0,1039,7397.371484
1740.0,1461,7408.976531
2880.0,1957,7424.159648
1320.0,1253,7433.909327
2480.0,1978,7448.675325
920.0,1150,7457.134245
1280.0,1180,7465.968388
1380.0,1264,7475.501658
1400.0,1230,7484.656955
1140.0,1353,7494.7632
1760.0,1391,7505.109927
1360.0,1213,7514.099385
1560.0,1471,7525.962255
1080.0,1019,7534.216513
1740.0,1571,7546.944135
1620.0,1325,7557.729908
1920.0,1374,7568.748025
1460.0,1150,7578.029902
2580.0,1957,7595.233705
2000.0,1627,7609.057813
1360.0,1096,7618.26208
3160.0,2076,7635.094843
2540.0,2059,7651.859524
1260.0,1001,7660.030115
1840.0,1781,7675.005962
840.0,927,7682.512373
160.0,554,7686.906134
2380.0,1562,7699.653726
1040.0,1087,7708.559483
2180.0,1459,7720.975357
1500.0,1235,7731.384057
1320.0,1253,7741.914604
1100.0,1227,7752.425545
0.0,754,7758.758293
0.0,609,7763.801186
0.0,613,7768.8397
1000.0,826,7775.572036
2000.0,1389,7786.738078
1420.0,1394,7798.38527
1580.0,1402,7809.713461
600.0,893,7816.827534
1640.0,1640,7830.299797
2320.0,1813,7845.239328
600.0,830,7852.077652
2040.0,1816,7867.71132
1000.0,950,7875.834331
2980.0,2146,7893.761687
2380.0,1574,7907.797652
1380.0,1120,7917.341228
1380.0,1180,7927.073604
2660.0,1994,7943.494349
820.0,888,7950.711665
840.0,952,7958.507053
2600.0,2373,7978.341565
300.0,540,7983.047623
1600.0,1099,7992.364168
3680.0,2065,8009.844144
880.0,1181,8019.580611
2020.0,1699,8033.54222
560.0,770,8039.778096
1240.0,1212,8049.580282
2900.0,1832,8064.552508
1000.0,1019,8072.870754
2640.0,2334,8092.190771
1320.0,1225,8102.670161
2800.0,2141,8120.689448
1160.0,1200,8130.72488
3520.0,2013,8147.234113
1660.0,1427,8159.716324
1860.0,1437,8171.295803
1160.0,1098,8180.291996
2140.0,1861,8195.477344
520.0,970,8203.378501
1420.0,1294,8214.034932
1320.0,1240,8224.426598
940.0,956,8232.472389
2160.0,1567,8245.754935
1280.0,1298,8256.454795
2480.0,1789,8271.228033
1320.0,1486,8283.400422
1300.0,1087,8292.241066
1620.0,1438,8303.860139
1780.0,1601,8317.112184
840.0,950,8324.897405
2220.0,1613,8338.358659
3240.0,2076,8356.076915
1500.0,1610,8369.822734
3020.0,1990,8386.177963
2620.0,1378,8397.661213
2780.0,1702,8412.002737
840.0,852,8419.044462
2500.0,1741,8433.314719
1560.0,1651,8447.14029
2120.0,1506,8460.069136
1280.0,1330,8471.391233
800.0,918,8479.209948
1760.0,1311,8490.191738
1200.0,934,8497.854265
3060.0,2041,8514.590463
1160.0,1188,8524.328263
2920.0,1849,8539.499054
2780.0,1882,8554.96889
2640.0,1882,8570.359906
2820.0,1604,8583.431814
2460.0,1662,8597.420709
1880.0,1377,8609.103173
1040.0,1164,8618.661338
2380.0,1486,8630.990827
3100.0,1783,8645.591267
2060.0,1511,8658.71984
1480.0,1118,8667.86464
1240.0,1085,8676.667616
2860.0,1867,8691.818482
