#{"t_start": 1538289884.6059353, "env_id": "BeamRiderNoFrameskip-v4"}
r,l,t
3420.0,4020,13272.352376
3364.0,3782,13295.545378
2160.0,2901,13313.349695
2160.0,2479,13328.457375
1140.0,2146,13341.523877
3784.0,3850,13365.141668
4962.0,4684,13393.604549
2440.0,3075,13412.74166
1484.0,1933,13424.503926
2160.0,2475,13439.552153
1380.0,2000,13451.675446
2160.0,2488,13467.111115
4230.0,3831,13490.52554
948.0,1657,13500.638052
1284.0,1490,13509.835183
3060.0,3425,13530.876195
948.0,1503,13540.057436
1284.0,1614,13549.846473
1900.0,2494,13565.183737
3600.0,4428,13592.080811
3840.0,3471,13613.390424
2108.0,3094,13632.419832
1236.0,1821,13643.455666
660.0,1126,13650.281295
2608.0,2918,13668.087371
2160.0,2824,13685.438723
3140.0,3506,13706.870662
4260.0,3784,13729.902425
1236.0,2168,13743.06338
2108.0,2796,13760.176754
1380.0,2351,13774.516393
1536.0,2125,13787.558457
756.0,1466,13796.583257
1332.0,2264,13810.264841
1380.0,2295,13824.178839
1380.0,1814,13835.172669
2160.0,3180,13854.544151
2692.0,2956,13872.766627
1952.0,2987,13891.086002
660.0,2107,13903.969582
4080.0,3567,13926.04925
1332.0,2327,13940.183023
1380.0,2242,13953.766862
1380.0,2367,13968.329237
1380.0,2229,13981.995565
3900.0,4430,14009.189353
2108.0,2294,14023.099554
1188.0,1858,14034.385166
1380.0,1965,14046.399766
660.0,1222,14053.767021
1332.0,2010,14066.044258
2608.0,4331,14092.654212
660.0,1462,14101.590864
2108.0,2811,14118.827004
1188.0,2233,14132.399992
1380.0,2172,14145.757638
4320.0,4142,14171.05891
1332.0,2367,14185.369471
1380.0,2077,14198.329001
1332.0,1737,14208.826388
1588.0,2535,14224.367149
1140.0,1966,14236.396515
2160.0,2970,14254.682513
900.0,1322,14262.644474
1332.0,2189,14276.064792
5220.0,4998,14306.570148
1332.0,2884,14324.264493
1332.0,3543,14345.857319
1380.0,2786,14362.904241
1284.0,2303,14377.128875
2004.0,3199,14396.647043
2272.0,3489,14418.093546
2328.0,4152,14443.318735
616.0,2110,14456.285339
2160.0,3089,14475.116458
1952.0,2797,14492.242567
616.0,1530,14501.445611
1332.0,2283,14515.26517
1284.0,2040,14527.62142
1332.0,2916,14545.529763
2720.0,3870,14569.364269
996.0,3224,14589.075529
1332.0,3485,14610.405892
1332.0,1601,14620.160388
660.0,2281,14634.090339
2160.0,2384,14648.599802
3000.0,3619,14670.718388
1188.0,2764,14687.621463
660.0,1098,14694.392152
1380.0,2856,14711.829552
2004.0,2686,14728.263236
1284.0,2319,14742.588035
2004.0,2811,14759.753548
1432.0,2417,14774.51475
2160.0,3014,14792.860037
1380.0,2681,14809.181835
1744.0,2510,14824.503101
5190.0,4012,14848.884646
2160.0,2988,14867.116206
1744.0,2626,14883.072199
3480.0,4365,14909.824332
1284.0,1576,14919.5245
2004.0,2621,14935.602023
3660.0,3893,14959.285716
2664.0,3573,14981.619342
3000.0,4088,15006.70657
1848.0,2735,15023.381901
1848.0,2458,15038.383275
1044.0,2558,15054.085382
1432.0,2307,15068.158178
1284.0,1739,15078.745939
